FPL_ID,ID,First Name,Last Name,Team,HidPos,Position,Price,Start_Price,Diff,Last Change,LCD,Pts,PPG,PPM,% F.S,% S.H.S,MP,MiP,Form,G,A,CS,GC,FG,Sub,Imp,SOT,YC,RC,Sv,OG,PC,PM,PS,PT1,PT15,PT60,PT90,Unnamed: 0
286.0,2707164,Thomas,Cannon,Leicester,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.0,2818757,Facundo,Buonanotte,Brighton,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
153.0,2840078,Benoit,Badiashile,Chelsea,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
557.0,2859301,Mario,Lemina,Wolves,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.0,2882402,Dango,Ouattara,Bournemouth,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,2894846,Maximo,Perrone,Manchester City,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
462.0,2930181,Kamaldeen,Sulemana,Southampton,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
470.0,2930182,Paul,Onuachu,Southampton,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
505.0,3556529,Destiny,Udogie,Spurs,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
493.0,3556530,Giovani,Lo Celso,Spurs,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3556541,Uj-jo,Hwang,Nottingham Forest,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69.0,3584360,Daniel,Jebbison,Bournemouth,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
508.0,3584409,Guglielmo,Vicario,Spurs,0,GK,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
417.0,3591232,Sandro,Tonali,Newcastle,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52.0,3627877,Pau,Torres,Aston Villa,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45.0,3629422,Ian,Maatsen,Aston Villa,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167.0,3634178,Axel,Disasi,Chelsea,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3634426,Matheus,Franca,Crystal Palace,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
506.0,3638005,Micky,van de Ven,Spurs,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3638039,Alejo,Veliz,Spurs,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29.0,3638248,Ross,Barkley,Aston Villa,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
237.0,3638749,,Chermiti,Everton,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3638859,James,McAtee,Manchester City,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
239.0,3639047,Adama,Traore,Fulham,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
318.0,3639127,Ben,Doak,Liverpool,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
320.0,3643150,Wataru,Endo,Liverpool,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165.0,3647913,Deivid,Washington,Chelsea,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.0,3648390,Djordje,Petrovic,Chelsea,0,GK,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
333.0,3648589,Jarell,Quansah,Liverpool,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
218.0,3650885,,Beto,Everton,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
367.0,3651913,Altay,Bayindir,Manchester United,0,GK,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
323.0,3652436,Ryan,Gravenberch,Liverpool,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
412.0,3652437,Odysseas,Vlachodimos,Newcastle,0,GK,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
411.0,3709125,Lewis,Miley,Newcastle,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54.0,3762913,Morgan,Rogers,Aston Villa,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
216.0,3763100,Adam,Wharton,Crystal Palace,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879488,Marc,Guiu,Chelsea,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879493,Samuel,Illing-Junior,Aston Villa,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135.0,3879494,Yankuba,Minteh,Brighton,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
526.0,3879499,Luis,Guilherme,West Ham,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879500,Callum,Marshall,West Ham,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879504,Rodrigo,R.Gomes,Wolves,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
473.0,3879515,Ross,Stewart,Southampton,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
276.0,3879561,Freddie,Ladapo,Ipswich,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
272.0,3879562,George,Hirst,Ipswich,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
267.0,3879565,Leif,Davis,Ipswich,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
264.0,3879568,Wes,Burns,Ipswich,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879570,Jesse,Nwabueze,Ipswich,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
278.0,3879576,Samy,Morsy,Ipswich,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
260.0,3879583,Ali,Al Hamadi,Ipswich,3,FOR,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
572.0,3893844,Leny,Yoro,Manchester United,1,DEF,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
577.0,3903181,Jesper,Lindstrom,Everton,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
579.0,3905453,Ryan,Sessegnon,Fulham,2,MID,5.0,5.0,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134.0,23117,James,Milner,Brighton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3907764,Filip,Jorgensen,Chelsea,0,GK,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
399.0,2707125,Lewis,Hall,Newcastle,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81.0,230742,Adam,Smith,Bournemouth,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246.0,3652624,Luke,Harris,Fulham,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
373.0,3663310,Hannibal,Mejbri,Manchester United,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61.0,230755,Jaidon,Anthony,Bournemouth,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
442.0,3652441,Ibrahim,Sangare,Nottingham Forest,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3762349,Cesare,Casadei,Chelsea,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,1727420,Malcolm,Ebiowei,Crystal Palace,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
439.0,1855090,Lewis,O'Brien,Nottingham Forest,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193.0,1812135,Cheick,Doucoure,Crystal Palace,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150.0,2840080,Andrey,Santos,Chelsea,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
486.0,3745030,Radu,Dragusin,Spurs,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126.0,3674479,Jack,Hinshelwood,Brighton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
277.0,3879571,Massimo,Luongo,Ipswich,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
533.0,187323,Rayan,Ait-Nouri,Wolves,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
284.0,3879574,Luke,Woolfenden,Ipswich,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
513.0,183126,Alphonse,Areola,West Ham,0,GK,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170.0,3736591,Alfie,Gilchrist,Chelsea,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244.0,182119,Timothy,Castagne,Fulham,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
149.0,3893796,Mats,Wieffer,Brighton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
301.0,3893799,Caleb,Okoli,Leicester,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147.0,139208,Adam,Webster,Brighton,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
405.0,139838,Emil,Krafth,Newcastle,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
270.0,3893801,Jacob,Greaves,Ipswich,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
295.0,137292,James,Justin,Leicester,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
201.0,137863,Dean,Henderson,Crystal Palace,0,GK,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33.0,92413,Leander,Dendoncker,Aston Villa,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
524.0,106466,Max,Kilman,West Ham,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
582.0,3907762,Jake,O'Brien,Everton,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
416.0,92386,Matt,Targett,Newcastle,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
573.0,3893837,Nikola,Milenkovic,Nottingham Forest,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
376.0,45053,Victor,Lindelof,Manchester United,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
482.0,90433,Yves,Bissouma,Spurs,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.0,2853884,Alex,Moreno,Aston Villa,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
450.0,2853885,Carlos,Alcaraz,Southampton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
429.0,2871381,,Danilo,Nottingham Forest,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
296.0,2893236,Victor,Kristiansen,Leicester,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,2930169,Yasin,Ayari,Brighton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
553.0,2930170,Joao,J.Gomes,Wolves,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
249.0,2930172,Sasa,Lukic,Fulham,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.0,2930173,Illia,Zabarnyi,Bournemouth,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190.0,2930174,Naouirou,Ahamada,Crystal Palace,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,2930176,Hamed Junior,Traore,Bournemouth,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3430938,Samuel,Amo-Ameyaw,Southampton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184.0,3893800,Renato,Veiga,Chelsea,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
309.0,25871,Harry,Winks,Leicester,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,192955,Rhys,Williams,Liverpool,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
266.0,3879577,Harry,Clarke,Ipswich,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
299.0,3879522,Kasey,McAteer,Leicester,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
297.0,3879521,Wanya,Marcal,Leicester,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
287.0,3879518,Hamza,Choudhury,Leicester,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
293.0,3879516,Mads,Hermansen,Leicester,0,GK,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
458.0,3879513,Shea,Charles,Southampton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
467.0,3879512,Ryan,Manning,Southampton,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
461.0,3879510,Taylor,Harwood-Bellis,Southampton,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879506,Yunus Emre,Konak,Brentford,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
242.0,3879505,Steven,Benda,Fulham,0,GK,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879503,Pedro,Lima,Wolves,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195.0,3879497,Chadi,Riad,Crystal Palace,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879496,Andrew,Moran,Brighton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879495,Ibrahim,Osman,Brighton,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30.0,3879492,Enzo,Barrenechea,Aston Villa,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39.0,3879491,Joe,Gauci,Aston Villa,0,GK,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
481.0,3879490,Lucas,Bergvall,Spurs,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879487,,Angelo,Chelsea,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879486,Diego,Moreira,Chelsea,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3879483,Sepp,van der Berg,Liverpool,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3817324,George,Earthy,West Ham,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3811257,Omari,Kellyman,Chelsea,2,MID,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.0,3809321,Valentin,Barco,Brighton,1,DEF,4.5,4.5,0,0000-00-00 00:00:00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
